"movieid1","movieid2","rating","username"
46972,68793,1,143
46972,78160,0,143
46972,78544,0,143
46972,83506,0,107
46972,83506,1,143
46972,94777,1,107
46972,94777,1,143
46972,110984,0,143
46972,121312,1,143
47099,529,0,130
47099,605,0,130
47099,2010,0,130
47099,2853,0,130
47099,4787,0,130
47099,4995,0,67
47099,4995,0,130
47099,4995,1,91
47099,8529,0,130
47099,39444,1,44
47099,39444,1,130
47099,45346,0,130
47099,47629,0,67
47099,47629,0,130
47099,49530,0,130
47099,52604,0,130
47099,55288,0,130
47099,56587,0,130
47099,59908,0,130
47099,64197,0,130
47099,77788,0,130
47099,98585,0,67
47099,98585,0,130
47099,129737,0,130
47382,1088,1,57
47382,1088,1,66
47382,2573,1,57
47382,2573,1,66
47382,3594,1,57
47382,4054,1,57
47382,4054,1,66
47382,6373,0,66
47382,6373,1,57
47382,7259,0,57
47382,7259,1,66
47382,7265,0,66
47382,44613,1,57
47382,44613,1,66
47382,56001,0,66
47382,57792,0,57
47382,57792,0,66
47382,84164,0,66
47382,95294,0,57
47382,95294,1,66
47382,98373,1,57
47382,98373,1,66
47382,105086,1,57
47382,105086,1,66
47382,112552,0,57
47382,112552,0,66
47382,113567,1,57
47382,113567,1,66
47610,628,0,48
47610,2231,0,48
47610,5954,0,48
47610,8783,0,48
47610,33794,0,48
47610,36517,0,48
47610,48780,1,48
47610,49772,0,48
47610,50517,0,48
47610,65567,0,48
47610,74488,0,48
47610,85131,0,48
47610,99114,0,48
47610,101180,0,48
47610,102903,1,48
47610,113380,0,48
48516,1,0,117
48516,16,1,117
48516,50,1,117
48516,293,1,117
48516,318,1,117
48516,1089,1,117
48516,1213,1,117
48516,1343,1,117
48516,1351,1,117
48516,1589,1,117
48516,1729,1,117
48516,3176,1,117
48516,4776,1,117
48516,4963,1,117
48516,6016,1,117
48516,7981,1,117
48516,8984,1,117
48516,55820,1,117
48516,74458,1,117
48516,96610,1,117
48516,96737,1,117
48516,114246,1,117
48780,8950,1,146
48780,47610,1,61
48780,48043,1,61
48780,49312,0,61
48780,62378,0,61
48780,79132,1,61
48780,79132,1,146
48780,85414,1,146
48780,91529,1,61
48780,91529,1,146
48780,109487,0,146
48780,110669,1,61
48780,120863,0,61
49530,3285,0,67
49530,3753,0,67
49530,5989,0,67
49530,30749,1,67
49530,48516,0,67
49530,74787,0,67
49530,77979,1,67
49530,102407,0,67
49530,111312,0,67
49815,42422,1,52
49815,56003,1,52
49815,64993,1,52
49815,84187,1,52
49815,85330,1,52
49815,93240,1,52
49815,106471,0,52
49815,106473,1,52
49815,109633,1,52
49815,121302,1,52
50754,77917,1,114
50754,81366,1,114
50754,126963,1,114
50804,593,1,143
50804,3493,1,143
50804,4148,1,143
50804,5630,1,143
50804,5766,1,143
50804,5771,1,143
50804,8831,1,143
50804,48518,1,143
50804,51086,1,143
50804,52283,1,143
50804,53129,1,143
50804,55343,1,143
50804,65181,0,143
50804,114246,1,143
51255,5047,0,65
51255,5541,1,65
51255,8576,1,65
51255,8874,0,65
51255,38061,0,65
51255,68848,0,65
51255,71535,0,65
51255,84772,0,65
51255,103341,0,65
51540,6932,0,67
51540,7618,0,67
51540,56003,0,67
51540,60436,0,67
51540,64620,0,67
51540,113453,0,67
51662,1274,0,46
51662,1676,1,46
51662,2728,1,46
51662,3563,0,46
51662,3578,1,46
51662,3578,1,67
51662,32587,0,67
51662,60072,0,46
51662,79702,0,46
51662,79702,0,67
51662,79796,0,46
51662,85025,1,46
51662,90888,1,46
51662,109673,1,46
51662,109673,1,67
51662,113573,0,46
51662,113573,0,67
51935,733,1,114
51935,1422,1,109
51935,1518,0,109
51935,2353,1,109
51935,2353,1,114
51935,2726,0,109
51935,4223,1,109
51935,4326,0,109
51935,5787,0,109
51935,33376,0,109
51935,34534,1,109
51935,49278,1,114
51935,53972,0,109
51935,53972,1,114
51935,54736,1,109
51935,54736,1,114
51935,54771,0,109
51935,54775,1,109
51935,54775,1,114
51935,56174,0,109
51935,56174,1,114
51935,62394,1,109
51935,62394,1,114
51935,99112,1,109
51935,99112,1,114
52328,1653,1,143
52328,2021,1,143
52328,2311,1,143
52328,2529,1,143
52328,3464,1,143
52328,4643,1,143
52328,4878,1,143
52328,5410,1,143
52328,6502,1,143
52328,7254,0,143
52328,48774,1,143
52328,52281,1,143
52328,54995,1,143
52328,56339,0,143
52328,57274,0,143
52328,65642,1,143
52328,68237,1,143
52328,103306,1,143
52328,104841,1,143
52328,109487,1,143
52328,115680,1,143
52717,55199,1,73
52717,103669,1,73
52717,120635,0,73
53125,2617,1,107
53125,2691,0,44
53125,2691,0,107
53125,4000,0,107
53125,4270,1,107
53125,4313,0,107
53125,4839,0,107
53125,4839,1,71
53125,6539,1,44
53125,6539,1,71
53125,6539,1,107
53125,41569,0,44
53125,41569,1,107
53125,45442,1,107
53125,45499,1,44
53125,45499,1,107
53125,45722,1,44
53125,45722,1,71
53125,45722,1,107
53125,53121,0,44
53125,53121,0,107
53125,54686,1,71
53125,65682,0,107
53125,86880,1,44
53125,86880,1,71
53125,86880,1,107
53125,106489,1,107
53125,121117,1,107
53894,517,0,44
53894,1827,1,44
53894,2064,1,44
53894,5669,1,44
53894,8622,1,44
53894,44195,0,44
53894,45928,1,44
53894,47491,0,44
53894,48032,0,44
53894,55094,0,44
53894,55280,0,44
53894,55417,0,44
53894,56367,0,44
53894,59018,0,44
53894,63273,1,44
53894,71282,1,44
53894,74944,0,44
53894,99809,1,44
54272,1,1,84
54272,190,0,84
54272,1405,1,84
54272,3114,1,84
54272,4306,1,84
54272,8974,1,84
54272,45074,1,84
54272,51255,1,84
54272,54513,0,84
54272,56251,1,84
54272,62956,1,84
54272,69448,0,84
54272,71535,0,84
54272,78499,1,84
54272,83293,0,84
54286,648,1,33
54286,648,1,124
54286,2403,1,124
54286,2762,0,33
54286,2762,0,124
54286,3176,1,124
54286,5418,1,33
54286,5418,1,124
54286,6979,0,124
54286,7562,0,124
54286,8665,1,33
54286,8665,1,124
54286,26282,0,124
54286,27773,0,124
54286,49272,1,33
54286,49272,1,124
54286,51086,0,124
54286,68554,0,124
54286,84601,1,124
54286,90738,1,33
54286,90738,1,124
54286,91535,1,33
54286,91535,1,124
54286,91630,1,33
54286,99560,0,33
54286,99560,0,124
54503,39,0,66
54503,2087,0,66
54503,2918,0,66
54503,4867,0,66
54503,35836,0,66
54503,80549,1,66
54503,119141,0,66
55820,113573,0,67
56174,1214,0,139
56174,1383,1,69
56174,3032,1,69
56174,6502,1,69
56174,7891,1,69
56174,8676,1,69
56174,26554,1,69
56174,53000,1,69
56174,55232,1,69
56174,60981,0,69
56174,62063,1,69
56174,73168,1,69
56174,96691,1,69
56174,103645,1,69
56174,112818,1,110
56757,551,0,100
56757,593,0,100
56757,1347,0,100
56757,2291,0,100
56757,99149,1,100
56941,1721,1,149
56941,3448,0,149
57368,158,0,66
57368,2368,1,66
57368,2602,0,66
57368,2710,1,66
57368,3907,0,66
57368,4902,0,66
57368,45081,1,66
57368,53000,1,66
57368,56003,1,66
57368,57274,0,66
57368,71910,0,66
57368,74750,0,66
57368,79863,0,66
57368,85412,1,66
57368,92420,0,66
57368,96498,0,66
57368,103249,1,66
57522,66,0,143
57522,810,1,143
57522,1363,1,143
57522,3247,1,143
57522,6685,1,143
57522,8859,1,143
57522,8958,0,143
57522,44844,1,143
57522,54268,1,143
57522,58146,1,143
57522,61267,0,143
57522,67356,0,143
57522,70361,0,143
57522,70661,0,143
57522,73025,1,143
57522,76119,1,143
58559,457,0,100
58559,457,1,121
58559,592,0,121
58559,592,1,100
58559,592,1,105
58559,592,1,118
58559,592,1,137
58559,1377,0,121
58559,1377,1,71
58559,1377,1,100
58559,1377,1,105
58559,1377,1,118
58559,1377,1,137
58559,3213,0,121
58559,3213,1,71
58559,3213,1,100
58559,3213,1,118
58559,3213,1,137
58559,4993,0,100
58559,4993,0,118
58559,4993,1,121
58559,5611,0,100
58559,5611,0,118
58559,7153,0,100
58559,7153,0,118
58559,7153,1,105
58559,7153,1,121
58559,33794,1,71
58559,33794,1,100
58559,33794,1,105
58559,33794,1,118
58559,33794,1,121
58559,33794,1,137
58559,48780,0,100
58559,48780,0,121
58559,79132,0,100
58559,79132,0,118
58559,79132,1,105
58559,79132,1,121
58559,87430,0,118
58559,87430,0,121
58559,87430,1,71
58559,87430,1,100
58559,91529,1,71
58559,91529,1,100
58559,91529,1,105
58559,91529,1,118
58559,91529,1,121
58559,91529,1,137
58559,102084,0,121
58559,102084,1,71
58559,102084,1,100
58559,102084,1,105
58559,102084,1,118
58559,102084,1,137
58559,103042,0,118
58559,103042,1,71
58559,103042,1,100
58559,103042,1,121
58559,103042,1,137
58559,108932,0,105
58559,108932,1,100
58559,108932,1,137
58803,53322,1,39
58803,74944,1,39
58803,83796,1,39
58803,85874,0,39
59501,364,1,116
59501,410,0,116
59501,1210,0,116
59501,41566,1,116
59501,50601,1,116
59501,52287,0,116
59501,58105,1,116
59501,60514,0,116
59501,63859,0,116
59501,70802,1,116
59501,82169,1,116
59501,90620,0,116
59784,112,0,77
59784,1429,0,77
59784,2924,0,77
59784,8961,1,77
59784,26865,0,77
59784,26913,0,77
59784,46322,0,77
59784,51277,0,77
59784,55995,0,77
59784,59103,0,77
59784,65514,0,77
59784,67408,1,77
59784,87222,1,77
59784,91014,0,77
59784,102088,0,77
59784,113348,1,77
60074,145,0,92
60074,1377,0,92
60074,1954,1,92
60074,4992,1,92
60074,31685,0,92
60074,34150,1,92
60074,65631,1,92
60074,67252,0,92
60074,73874,1,92
60074,85056,1,92
60074,94327,0,92
60074,95705,0,92
60832,1245,1,143
60832,2298,1,143
60832,52227,0,143
60832,52456,1,143
60832,53084,1,143
60832,54771,1,143
60832,54875,0,143
60832,59709,1,143
60832,60074,0,143
60832,62439,0,143
60832,65817,0,143
60832,66015,0,143
60832,74327,0,143
60832,84374,0,143
60832,85209,1,143
60832,85777,1,143
60832,88118,0,143
60832,91048,0,143
60832,105700,1,143
60832,113674,1,143
60832,114818,0,143
60832,115357,1,143
61160,1196,1,64
61160,1210,1,64
61160,2628,1,64
61160,3745,1,64
61160,5378,1,64
61160,26542,1,64
61160,33493,1,64
61160,85261,0,64
62155,1061,0,143
62155,1659,0,143
62155,1893,1,143
62155,1960,1,143
62155,5377,0,143
62155,6651,1,143
62155,46948,0,143
62155,54281,1,143
62155,54503,1,143
62155,58047,1,143
62155,58839,0,143
62155,59985,0,143
62155,60825,0,143
62155,69574,0,143
62155,73049,1,143
62155,74488,1,143
62155,76210,0,143
62155,92648,0,143
62155,103066,0,143
62155,106766,0,143
62155,111622,1,143
63992,70,0,143
63992,70,1,62
63992,2026,0,62
63992,2026,1,143
63992,6754,0,62
63992,6754,1,143
63992,7010,1,62
63992,7010,1,143
63992,8273,1,143
63992,36525,1,143
63992,42721,1,62
63992,42721,1,143
63992,72407,1,62
63992,72407,1,143
63992,78772,1,62
63992,78772,1,143
63992,84637,0,62
63992,84637,0,143
63992,91104,1,62
63992,91104,1,143
63992,91191,0,62
63992,98203,1,62
63992,98203,1,143
63992,118880,0,143
64716,1580,0,50
64716,2701,0,50
64716,8131,1,50
64716,31685,0,50
64716,45728,0,50
64716,60074,0,50
64716,70637,0,50
64716,79230,1,50
64716,107848,0,50
64716,112650,1,50
64716,117322,0,50
64957,356,1,42
64957,356,1,51
64957,2340,1,51
64957,2976,1,51
64957,3105,0,42
64957,3105,0,51
64957,7458,0,51
64957,45186,0,51
64957,45186,1,42
64957,46083,0,42
64957,63992,0,42
64957,63992,0,51
64957,70599,0,42
64957,70599,1,51
64957,79357,1,51
64957,86898,1,51
64969,231,1,44
64969,231,1,45
64969,2883,0,45
64969,2883,0,125
64969,4774,0,45
64969,4774,1,44
64969,5505,0,45
64969,5505,1,44
64969,5505,1,125
64969,6329,0,45
64969,6329,1,44
64969,6329,1,125
64969,6373,1,44
64969,6373,1,45
64969,6373,1,125
64969,30867,0,44
64969,30867,0,45
64969,30867,1,125
64969,53318,0,44
64969,53318,0,45
64969,53318,1,125
64969,58047,0,45
64969,58047,1,125
64969,58803,0,45
64969,58803,1,125
64969,59985,0,45
64969,59985,1,125
64969,60126,0,45
64969,60126,1,125
64969,60599,0,44
64969,60599,0,45
64969,60599,1,125
64969,60948,0,45
64969,60948,1,125
64969,61250,0,45
64969,61250,0,125
64969,61250,1,44
64969,62439,0,125
64969,67138,0,45
64969,67138,1,44
64969,67138,1,125
64969,70545,0,45
64969,70545,1,44
64969,70545,1,125
64969,73135,0,45
64969,73135,1,44
64969,73135,1,125
64969,87522,0,45
64969,87522,0,125
64969,87522,1,44
64969,110535,1,44
64969,110535,1,125
66798,160,0,46
66798,1125,1,46
66798,6143,1,46
66798,6662,1,46
66798,27326,0,46
66798,43836,1,46
66798,44494,1,46
66798,81359,0,46
68319,3793,1,79
68319,6333,1,79
68319,45499,1,79
68319,46530,1,79
68319,59315,1,79
68319,60040,1,79
68319,87232,1,79
68319,103772,1,79
68319,111362,1,79
68319,118696,1,79
68319,119145,1,79
68954,1,1,67
68954,1704,0,67
68954,2294,1,67
68954,2355,1,67
68954,3114,1,67
68954,4306,1,67
68954,4886,1,67
68954,40339,1,67
69122,1060,1,62
69122,4900,1,62
69122,60286,1,62
69122,69606,0,67
69122,69606,1,62
69122,86911,1,146
69122,88785,1,62
69122,100507,1,62
69122,102686,1,62
69122,102686,1,67
69122,102686,1,146
69122,106330,1,62
69122,112303,1,62
69757,1704,0,67
69757,4389,0,67
69757,50954,0,67
69757,61250,0,67
69757,61250,0,80
69757,71670,0,67
69844,1031,1,109
69844,2754,0,109
69844,4896,1,109
69844,5816,1,109
69844,8368,1,109
69844,40815,1,109
69844,54001,1,109
69844,81834,1,109
69844,117448,1,109
69844,119687,1,109
69904,1387,1,124
69904,1388,1,124
69904,2722,1,124
69904,6872,0,124
69904,26152,0,124
69904,31429,0,124
69904,33539,1,124
69904,36533,0,124
69904,54284,0,124
69904,57432,0,124
69904,57972,1,124
69904,59065,1,124
69904,82022,1,124
69904,93954,0,124
69904,94469,0,124
69904,97785,0,124
69904,99182,1,124
69904,103816,0,124
69904,110352,1,124
69904,113089,1,124
70286,780,0,64
70286,1676,0,64
70286,2571,0,64
70286,60161,0,64
70286,60684,0,64
70286,66297,0,64
70286,68791,0,64
70286,71530,0,64
70286,88744,0,64
70286,103253,1,64
70286,120466,1,64
70293,1959,0,51
70293,45720,1,51
70293,54276,1,51
70293,60397,1,51
70293,71327,0,51
70293,73015,0,51
70293,73027,1,51
70293,73319,1,51
70293,73321,0,51
70293,79139,0,51
70293,106841,0,51
70293,112515,0,51
70599,356,0,51
70599,587,1,51
70599,1286,1,51
70599,4992,1,51
70599,31362,0,51
70599,45668,1,51
70599,86882,0,51
70599,92509,1,51
70599,104374,1,51
71264,924,0,143
71264,1214,0,143
71264,5618,1,143
71264,38038,1,143
71264,46972,0,143
71264,50872,1,143
71264,53460,1,143
71264,58299,1,143
71264,61729,0,143
71264,67408,1,143
71264,69469,1,143
71264,72356,1,143
71264,73042,1,143
71264,73224,1,143
71264,73881,0,143
71264,76301,1,143
71264,79091,1,143
71264,81564,1,143
71264,97225,1,143
71264,105468,1,143
71264,107725,0,143
71264,119155,1,143
71282,8464,1,74
71282,9018,0,74
71282,59607,1,74
71282,78856,1,74
71282,87960,0,74
71282,89102,0,74
71282,104239,1,74
71282,104266,1,74
71282,107767,0,74
71282,109487,0,74
71282,116907,1,74
71282,118202,1,74
71282,131023,1,74
71530,2571,1,114
71530,3981,1,114
71530,5481,0,114
71530,6365,1,114
71530,6934,1,114
71530,8644,1,114
71530,55232,1,114
71530,68791,1,114
71530,71254,1,114
71530,90405,1,114
71530,97752,1,114
71535,8874,0,46
71535,8874,1,63
71535,45081,0,46
71535,55232,1,46
71535,55232,1,63
71535,61301,1,46
71535,61301,1,63
71535,62376,0,46
71535,80363,1,46
71535,80363,1,63
71535,101076,0,46
71535,101076,0,63
71535,105579,1,46
71535,105579,1,63
71535,109771,1,46
72167,1,0,33
72167,3275,1,33
72167,6378,1,33
72167,47200,1,33
72167,102123,0,33
72378,780,0,144
72378,1438,1,144
72378,1917,1,144
72378,3074,0,144
72378,6264,1,144
72378,8361,1,144
72378,35015,0,144
72378,48774,0,144
72378,56003,0,144
72378,69526,0,144
72378,79057,0,144
72378,81562,0,144
72378,87430,0,144
72378,87520,0,144
72378,94018,0,144
72407,63992,1,68
72407,68157,0,68
72407,69640,0,68
72407,72998,0,68
72407,78772,1,68
72407,91104,1,68
72407,91974,0,68
72407,98203,1,68
72998,260,1,33
72998,260,1,105
72998,260,1,116
72998,780,0,116
72998,780,0,143
72998,780,1,33
72998,780,1,105
72998,780,1,132
72998,1127,0,143
72998,1196,1,33
72998,1196,1,105
72998,1196,1,116
72998,1210,1,33
72998,1210,1,105
72998,1210,1,116
72998,1210,1,132
72998,2827,0,143
72998,2827,1,116
72998,5290,1,105
72998,5290,1,116
72998,5290,1,143
72998,5378,1,33
72998,5378,1,105
72998,5378,1,116
72998,5378,1,132
72998,33493,0,143
72998,33493,1,33
72998,33493,1,105
72998,33493,1,116
72998,39052,1,105
72998,39052,1,132
72998,45722,0,33
72998,45722,0,116
72998,45722,1,143
72998,56003,0,116
72998,56003,0,132
72998,76175,0,33
72998,76175,0,116
72998,85131,0,132
72998,85131,1,105
72998,85131,1,143
72998,93766,0,33
72998,93766,1,116
72998,93766,1,143
72998,95510,0,33
72998,95510,0,116
72998,95510,0,143
72998,95510,1,105
72998,98809,0,33
72998,98809,1,105
72998,98809,1,116
72998,98809,1,143
72998,102445,0,132
72998,102445,1,105
72998,102445,1,116
72998,103042,0,33
72998,103042,0,116
72998,103042,0,143
73017,33794,1,137
73017,59315,0,137
73168,1603,1,49
73168,5728,1,49
73168,53000,1,49
73168,86947,1,49
73168,103645,1,49
73290,1547,1,102
73290,43917,1,102
73290,80924,1,102
73290,91886,1,102
73290,101534,1,102
73290,101581,1,102
73290,116700,0,102
73321,589,1,101
73321,37386,0,101
73321,77866,0,101
73321,80590,0,101
73321,82447,1,101
73321,84601,0,101
73321,84954,0,101
73321,85025,0,101
73321,86142,0,101
73321,88020,0,101
73321,93610,0,101
73321,96737,1,101
73321,101864,1,101
73321,112623,1,101
73321,114180,1,101
74458,1625,1,90
74458,1834,0,62
74458,2762,0,62
74458,2762,1,90
74458,4848,1,90
74458,6323,1,90
74458,8361,0,90
74458,8361,1,62
74458,27773,0,90
74458,58376,0,62
74458,65225,0,62
74458,104601,0,62
74530,5540,1,48
74530,5816,0,48
74530,7458,1,48
74530,8368,0,48
74530,25954,1,48
74530,40815,0,48
74530,54001,0,48
74530,58105,0,48
74530,69844,1,48
74530,70802,0,48
74530,90888,1,48
74530,93766,1,48
74530,104074,1,48
74624,6373,0,67
74624,7458,1,67
74624,27368,0,67
74624,55908,0,67
74624,75983,0,67
74624,101476,0,67
74789,1032,1,59
74789,2048,0,59
74789,2628,0,59
74789,30793,1,59
74789,41566,1,59
74789,54001,0,59
74789,69844,0,59
74789,70802,0,59
74789,81834,0,59
74789,82169,1,59
74789,94478,0,59
74789,106696,0,59
76054,1127,1,114
76054,1216,1,114
76054,5130,0,114
76054,8954,1,114
76054,9018,0,114
76054,33539,1,114
76054,53125,0,114
76054,57972,1,114
76054,60551,0,114
76054,71462,1,114
76054,86880,0,114
76054,100725,0,114
77561,34150,1,118
77561,59315,1,118
77561,60040,1,118
77561,61401,0,118
77561,88140,1,118
77561,89745,1,118
77561,102125,1,118
77561,110102,1,118
77561,112852,1,118
77810,1668,1,33
77810,2541,1,33
77810,6214,1,33
77810,7010,1,33
77810,58162,0,33
77810,62999,0,33
77810,63082,0,33
77810,72209,0,33
77810,83807,0,33
77866,1027,1,67
77866,1027,1,102
77866,1224,1,67
77866,1224,1,102
77866,2336,1,67
77866,2336,1,102
77866,2467,1,67
77866,2467,1,102
77866,3034,1,67
77866,3034,1,102
77866,6947,0,67
77866,6947,1,102
77866,8640,1,67
77866,8640,1,102
77866,54075,1,67
77866,54075,1,102
77866,68554,1,102
77866,73321,1,102
77866,79293,0,102
77866,82202,0,102
77866,82447,0,67
77866,83480,1,102
77866,85025,0,67
77866,85025,1,102
77866,86142,0,67
78469,2720,0,95
78469,3448,1,95
78469,3977,0,95
78469,7143,0,95
78469,8782,0,95
78469,54278,0,95
78469,59369,0,95
78469,76272,0,95
78469,77316,0,95
78469,82765,0,95
78469,94018,1,95
78499,1,1,33
78499,1,1,151
78499,386,0,33
78499,2294,1,33
78499,2294,1,151
78499,2355,1,33
78499,2355,1,151
78499,3114,1,33
78499,3114,1,151
78499,4306,1,33
78499,4306,1,151
78499,4886,1,33
78499,4886,1,151
78499,6377,1,33
78499,6377,1,151
78499,8961,1,33
78499,8961,1,151
78499,60069,1,33
78499,60069,1,151
78499,61250,0,33
78499,61250,0,151
78499,68954,1,33
78499,68954,1,151
78499,87876,1,33
78499,87876,1,151
78499,99910,0,33
78499,99910,0,151
78772,6754,1,151
78772,63992,1,151
78772,72407,1,151
78772,91104,1,151
78772,91974,1,151
78772,97225,1,151
78772,98203,1,151
78772,98809,0,151
78772,106489,0,151
79132,1029,0,118
79132,1029,0,132
79132,1347,0,132
79132,1347,1,118
79132,1748,1,132
79132,2571,1,71
79132,2571,1,85
79132,2571,1,105
79132,2571,1,118
79132,2571,1,132
79132,2571,1,138
79132,2600,0,132
79132,2692,0,132
79132,2692,1,71
79132,4226,1,118
79132,4226,1,138
79132,4544,0,118
79132,4873,0,132
79132,33794,0,118
79132,33794,1,85
79132,33794,1,105
79132,48043,0,118
79132,48043,1,132
79132,58559,0,118
79132,58559,1,85
79132,58559,1,105
79132,58559,1,132
79132,71468,0,118
79132,74458,0,118
79132,74458,0,132
79132,74458,1,138
79132,74944,0,118
79132,74944,0,132
79132,74944,1,138
79132,96610,1,118
79132,96610,1,132
79132,98243,0,118
79132,98243,0,132
79132,109487,1,71
79132,109487,1,85
79132,109487,1,105
79132,109487,1,118
79224,112,1,59
79224,112,1,114
79224,502,1,59
79224,502,1,141
79224,2420,1,59
79224,2420,1,141
79224,2422,1,59
79224,2924,0,59
79224,5621,1,59
79224,59103,0,59
79224,74580,0,59
79224,74580,0,141
79224,74580,1,114
79224,78637,0,114
79224,79185,0,114
79224,81782,0,114
79224,82169,0,114
79224,90647,0,114
80463,4995,1,44
80463,4995,1,117
80463,5989,1,117
80463,47099,1,44
80463,47099,1,117
80463,47629,1,44
80463,47629,1,117
80463,56788,1,44
80463,56788,1,117
80463,77837,1,44
80463,77837,1,117
80463,80553,1,44
80463,80553,1,117
80463,81562,1,117
80463,90439,1,117
80463,97304,1,117
80463,104303,1,44
80463,104303,1,117
80463,104319,1,44
80463,106438,1,44
80463,106438,1,117
80549,1345,0,50
80549,1895,1,50
80549,2706,1,50
80549,2918,1,50
80549,7451,1,50
80549,44195,0,50
80549,54503,1,50
80549,61250,0,50
80549,80860,0,50
80549,88163,0,50
81512,2561,1,147
81512,66171,1,147
81512,78218,1,147
81512,81641,1,147
81512,84980,0,147
81512,87194,0,147
81512,104913,1,147
81591,94,0,39
81591,94,0,67
81591,111,0,39
81591,111,1,122
81591,293,0,98
81591,1264,1,39
81591,1597,1,122
81591,1921,1,122
81591,2183,0,98
81591,2762,1,98
81591,3529,0,39
81591,3529,0,122
81591,4226,1,98
81591,4226,1,122
81591,5677,1,39
81591,8619,0,39
81591,8784,0,39
81591,8981,0,39
81591,8981,0,122
81591,27773,1,122
81591,50912,1,39
81591,56389,0,39
81591,56389,0,122
81591,74458,1,98
81591,78218,0,122
81591,80880,0,39
81591,84374,0,39
81591,84374,0,67
81591,87270,0,39
81591,96840,1,39
81591,116008,0,122
81591,116008,1,39
81845,110,1,106
81845,527,1,106
81845,780,0,100
81845,780,0,106
81845,1225,0,106
81845,1293,1,100
81845,1293,1,106
81845,2336,1,106
81845,3246,1,106
81845,3448,1,106
81845,4557,1,106
81845,47629,1,106
81845,51471,0,106
81845,57044,1,106
81845,69134,0,106
81845,92259,0,106
81845,97304,0,100
81845,97304,0,106
81845,100426,0,106
81845,105844,0,106
81845,113829,0,106
81847,364,0,67
81847,364,1,99
81847,551,0,67
81847,551,0,99
81847,588,0,67
81847,588,1,99
81847,1029,0,67
81847,1029,1,99
81847,1688,1,67
81847,1688,1,99
81847,2081,1,67
81847,2081,1,99
81847,2355,0,67
81847,2355,1,99
81847,4306,1,67
81847,4306,1,99
81847,6377,1,99
81847,68954,0,67
81847,68954,0,99
81847,72737,1,99
81847,78499,0,99
81847,90647,1,99
81847,95167,1,99
81847,97913,0,99
81847,106696,1,67
81847,106696,1,99
82461,2105,1,33
82461,2105,1,107
82461,2528,0,107
82461,2528,1,33
82461,2571,1,107
82461,6537,1,107
82461,6790,1,33
82461,8644,1,107
82461,59315,1,107
82461,68791,1,107
82461,71254,1,107
82461,71530,1,33
82461,71530,1,107
82461,75985,1,33
82461,77561,1,107
82461,87520,1,107
82461,91542,0,33
82461,103228,0,33
82461,103228,1,107
82461,106920,0,107
82461,106920,1,33
82461,111360,1,107
84374,6006,1,39
84374,44195,0,39
84374,45186,0,39
84374,54276,1,39
84374,59421,1,39
84374,72605,0,39
84374,78041,1,39
84374,87270,0,39
84374,88163,1,39
84374,95488,1,39
84374,104303,0,39
84772,780,0,107
84772,8874,1,107
84772,58162,1,107
84772,68659,1,107
84772,69278,1,107
84772,84696,0,107
84772,86190,0,107
84772,87522,0,107
84772,97244,0,107
84772,102445,0,107
84772,113889,1,107
85399,832,0,99
85399,1573,0,99
85399,1869,0,99
85399,2587,1,99
85399,3646,1,99
85399,4341,1,99
85399,4899,1,99
85399,7048,1,99
85399,43558,1,99
85399,52279,1,99
85399,54736,0,99
85399,54775,0,99
85399,57949,1,99
85399,73042,1,99
85399,88699,0,99
85399,96917,0,99
85399,104076,0,99
85399,120637,0,99
85401,6534,1,46
85401,33794,1,46
85401,46478,0,46
85401,46530,1,46
85401,57669,0,46
85401,58806,0,46
85401,61255,0,46
85401,71518,0,46
85401,74541,0,46
85401,76755,0,46
85401,79063,0,46
85401,80727,0,46
85401,88140,1,46
85401,91529,1,46
85401,94896,0,46
85401,103042,1,46
85401,106646,0,46
85777,47,1,137
85777,60040,0,137
85777,60609,1,137
85777,60832,1,137
85777,88140,1,137
85777,89745,0,137
85777,102125,0,137
85777,119145,0,137
86644,71,0,98
86644,3717,1,98
86644,4369,1,98
86644,6383,1,98
86644,8491,0,98
86644,26277,0,98
86644,36519,1,98
86644,44195,0,98
86644,46335,1,98
86644,61248,1,98
86644,67923,1,98
86644,99910,0,98
86644,100498,1,98
86644,102716,1,98
86781,36,0,67
86781,1772,0,67
86781,5608,0,67
86781,31702,1,67
86781,79663,1,67
86781,107621,0,67
86880,1128,1,132
86880,1291,0,132
86880,1291,1,143
86880,2081,0,132
86880,2081,0,143
86880,2617,1,132
86880,2617,1,143
86880,4000,0,132
86880,4000,1,143
86880,5882,1,143
86880,6539,1,132
86880,6539,1,143
86880,7143,0,132
86880,26085,0,132
86880,26085,1,143
86880,39400,0,132
86880,45499,0,132
86880,45499,0,143
86880,45722,1,132
86880,45722,1,143
86880,53125,1,132
86880,53125,1,143
86880,83480,1,132
86880,83480,1,143
86880,86332,0,132
86880,86332,0,143
86880,110553,0,143
86880,110553,1,132
86882,52,1,65
86882,1701,1,65
86882,2065,0,65
86882,4392,1,65
86882,4992,1,65
86882,6750,1,65
86882,7136,1,65
86882,8638,1,65
86882,27904,0,65
86882,56003,0,65
86882,70599,1,65
86882,89904,1,65
86882,90866,0,65
86882,104374,1,65
86911,54503,1,82
86911,69122,1,82
86911,79134,1,82
86911,93270,1,82
86911,93831,1,82
86911,102686,1,82
87222,5378,0,151
87222,5952,0,151
87222,33794,0,151
87222,44022,1,151
87222,45186,0,151
